value_id,task_id,field_id,value
3758ccf7-41d9-44e9-95e8-759809d2121e,f7eb0640-c19c-4ea7-a629-580835f95272,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,3
53dd6147-7f06-49d0-a743-64ff1cd0790f,af666ea7-d23a-41fb-8bf3-e9bef3386098,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
585bbc98-7b94-4382-8d33-20903a1cbcad,af666ea7-d23a-41fb-8bf3-e9bef3386098,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
a3d30e54-59bb-4681-ac88-6d99b4109550,206a65ab-095e-4b0b-a0eb-eff8fa433cc2,d321cb36-1eb6-4692-afb9-eae225a2b207,High
ea6b2267-7806-420c-96ef-57402aceab6c,6f81b9b4-dc8b-400b-b937-df98aa47f5dd,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
ad61b422-bb03-435c-bd85-5783a77e16ba,6f81b9b4-dc8b-400b-b937-df98aa47f5dd,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
4e40e232-6e7e-474d-abfc-c2235b069ce1,d3f6671b-f999-45aa-b3db-e737d364c788,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
8ad7506d-95dd-4342-ab8b-3a4e959cd0b4,d3f6671b-f999-45aa-b3db-e737d364c788,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
6dfee142-bbd2-4936-aa39-6991e6c35833,9f38cf0b-6efa-4453-bd03-546c227a7e4f,d321cb36-1eb6-4692-afb9-eae225a2b207,High
d9e92906-cbf5-4101-8ca6-4e7ee04fdc3f,9f38cf0b-6efa-4453-bd03-546c227a7e4f,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,8
55aebe91-a4dd-4323-b78b-e7a1e3d30b11,be63c1af-2fa5-47a5-87ca-593381ccddcf,d321cb36-1eb6-4692-afb9-eae225a2b207,High
153412e1-5685-4805-b8c2-a93d4138f441,be63c1af-2fa5-47a5-87ca-593381ccddcf,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,2
baf2c079-4e0d-46e0-9e8f-3e48f2adb4ef,6cc8ff29-0922-4a9e-b54f-b5f3cee2f8e0,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,8
c3ffb7d0-536a-4a6c-a42c-f7de423f0ee5,05144e42-645c-4563-aa33-c0b5147cd3b4,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
115b49f3-9a07-4143-a334-7a34d4231180,05144e42-645c-4563-aa33-c0b5147cd3b4,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,2
0571335a-fd46-4cc5-9334-29bfdda58342,d465870b-239b-4507-9945-03916b5c8b98,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,8
95ddfd55-9e29-4300-b568-3b563593b8f1,b6d7e1dd-d2fa-46b0-b5c8-7d6d42e017b4,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
1ab0126a-a7d9-43d7-90dc-bf8f33873b3e,b6d7e1dd-d2fa-46b0-b5c8-7d6d42e017b4,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
456c728b-6578-4879-a56a-5039b8dc4c48,25ead22d-6436-471d-ac0b-d9c566e787fa,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
900e7ba6-fca6-4f93-90ad-d0917fe55e7f,25ead22d-6436-471d-ac0b-d9c566e787fa,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
c49376fd-f2f3-4a6d-a467-c4c8d1335765,33919ec5-c5d1-4398-adc5-ac0e9d0809bd,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
aee48f66-fbd8-4fbf-8567-c05ae23b84bb,33919ec5-c5d1-4398-adc5-ac0e9d0809bd,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
e8c079d9-1db4-46b5-a559-7fe0aaa2cf69,55af786d-1014-4d91-89a6-52ed34f6fbba,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,5
b07a1493-2cc5-468d-b540-71a2ab452c09,71548e1c-d35b-48d3-9415-637590099e04,d321cb36-1eb6-4692-afb9-eae225a2b207,High
830efe66-92b0-434c-8e9e-0cbbd19c7411,71548e1c-d35b-48d3-9415-637590099e04,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,2
5d36b472-0233-47ab-8a3d-241a3655f24b,fd277fc5-a643-45d7-8acc-dfa9f3ec7f5c,d321cb36-1eb6-4692-afb9-eae225a2b207,High
8572e822-5862-4ff6-a07b-aa5f1b1502c9,fd277fc5-a643-45d7-8acc-dfa9f3ec7f5c,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,3
98afee0a-9ca2-482c-a07c-b54226730691,39db3d47-a0e1-4535-a7a5-17665e3b7fe6,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
ba0ad8e4-5ae1-4f2d-8786-e1e78bdb5922,39db3d47-a0e1-4535-a7a5-17665e3b7fe6,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,8
aafba3fd-97f7-4c95-b965-52d176b1b84c,05612a60-26c2-47b2-a6a4-6bda6026dee5,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
077f06b3-3e8f-4ce3-8944-a22583f00296,05612a60-26c2-47b2-a6a4-6bda6026dee5,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,2
5b7c1970-0e26-4660-a651-047608046a70,2b627156-0022-4264-86f6-66f1fa21417b,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
a3907771-6edd-40e1-a2fb-374c3ac3f160,2b627156-0022-4264-86f6-66f1fa21417b,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,8
de2b6052-3a7b-41b9-98e3-61fb516fcdd0,6db6a23f-13a6-423c-8758-ec75fc58f41f,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
c82da8ab-a85e-498f-8ccd-64fdabe99d07,6db6a23f-13a6-423c-8758-ec75fc58f41f,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
cc700401-24e7-49a3-88f1-cff317d88abe,503e9bc7-a29d-4a1e-82ee-93b8fe4b2ea6,d321cb36-1eb6-4692-afb9-eae225a2b207,High
d8b47e55-3be3-4f2b-a18a-879b39edf368,503e9bc7-a29d-4a1e-82ee-93b8fe4b2ea6,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
b802c631-9b71-48da-8d54-9f8ac837ee1d,c5f478ab-74b3-47e2-968f-7971f8e6e0ad,d321cb36-1eb6-4692-afb9-eae225a2b207,High
19d32ea2-9b2d-49ea-acd3-420217893722,c5f478ab-74b3-47e2-968f-7971f8e6e0ad,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,5
d56bfe3e-b7d0-4d24-aa9d-2701f1d2789f,524d08ea-ffb0-437c-835d-48ada23ac4c1,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
ad0f94eb-0b07-4ba4-9f05-134ee04640e4,524d08ea-ffb0-437c-835d-48ada23ac4c1,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,3
5f7e0c21-7b20-4bc1-8012-10728d630c1e,75065702-a21e-4eee-be1e-f4e8f15864c1,d321cb36-1eb6-4692-afb9-eae225a2b207,High
fe33aa07-0bb3-466d-ba63-128d24fcd824,75065702-a21e-4eee-be1e-f4e8f15864c1,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,2
12d23d1c-1687-4020-b63e-8581ddd1d79e,7a73a466-e13f-4161-b185-dc8c80d432e1,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,3
15cde515-a3c5-49b6-9b34-6c089845424c,bdd4862d-d6d6-4692-b647-fdbc39b42328,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
1c692cd9-664b-4382-8758-14b3c7bcd4ae,45dc4984-2c67-4d69-8275-9978865f75bc,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,5
83306f56-656a-43b4-84d0-a429cba5321c,f4ecfded-65a9-438d-8999-bdc5e09d537e,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,3
94a2ba2e-6d88-41b6-b0ba-d79f161a6abe,740557b6-9ab2-4f8e-b737-ac036e47ef18,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
1a54acb2-20d3-40aa-91e4-da4356c0ee5b,740557b6-9ab2-4f8e-b737-ac036e47ef18,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
03a10686-7d2a-4556-8abe-88d329749313,8ca64c1c-4ac9-4024-b847-c3a4ac21ef9e,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
1f5ea6d5-08c5-4411-8750-86374aa07043,8ca64c1c-4ac9-4024-b847-c3a4ac21ef9e,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,3
987bddcd-4e48-4b7a-9545-9e07ae320a67,c5c678ae-77d3-44f3-95e2-c4827398ebd9,d321cb36-1eb6-4692-afb9-eae225a2b207,High
0d97bce2-fa70-4edf-9a45-950f484ef47b,c5c678ae-77d3-44f3-95e2-c4827398ebd9,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,8
45da4383-728b-43bb-8e9c-f422c58b17ac,8a29d473-6e38-418e-a9d8-42a56df3431c,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
0a0f562c-4583-40c3-9754-ed9d1b73650c,8a29d473-6e38-418e-a9d8-42a56df3431c,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,5
be2dedd5-745f-47dd-b56d-9cad464798cc,7101611f-d993-479f-840a-2ff4bd6b7743,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,1
c6f55a4f-41f3-40d7-b5a7-8c1cf4c5a8a8,e3f924d1-a598-4994-a35a-99a0bb399ba8,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,8
22acd3b9-54c0-4900-a8a9-3daa71508cbf,0e3a51a1-1a04-4c62-aa0e-a11797e26cb4,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
8adad7e8-30da-4afb-8a77-63d4dc35871a,0e3a51a1-1a04-4c62-aa0e-a11797e26cb4,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,5
558f77ba-f92f-4376-85bb-a18c6e3533dc,faa250fb-6866-47ed-aa63-ddbb607ce309,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
45eaa318-fc0d-42a7-89a7-239c02762e7c,faa250fb-6866-47ed-aa63-ddbb607ce309,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,5
7a6a6cf2-3275-4338-a08c-efe8dac6531b,2d85042c-5d01-4d84-b7ee-e8e6c1227702,d321cb36-1eb6-4692-afb9-eae225a2b207,Low
a0c052a7-15e0-477d-b985-fce8cf07e55f,2d85042c-5d01-4d84-b7ee-e8e6c1227702,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,2
33af75fd-4c80-47ca-838b-cd7811e56142,32b341d8-aa38-4bd5-a13c-39bdd3ae764c,d321cb36-1eb6-4692-afb9-eae225a2b207,Medium
297bf114-e583-4ff7-9d52-f4722709916d,32b341d8-aa38-4bd5-a13c-39bdd3ae764c,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,3
9fda82c5-fe51-4d1f-ae42-d6f84c9c9c83,58730c18-4d21-4821-ab7a-dd595a717001,d321cb36-1eb6-4692-afb9-eae225a2b207,High
addbc423-d854-4e50-92f1-9af69a491fbb,58730c18-4d21-4821-ab7a-dd595a717001,a7f81e80-e6db-4e70-ba7d-489d1ae2b625,2
f2dd4f19-4998-4c11-99e7-05f2abc23e43,fc989ad0-2e3e-4d56-9088-49bce62afefc,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
f9072661-e9e8-4e56-a821-9b95b6ba6bfd,fc989ad0-2e3e-4d56-9088-49bce62afefc,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
f537bf36-1dec-47e1-b099-3de781fa2bf1,5cae5f77-1c2b-4391-8c72-48f24c00b384,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
6a54d7ab-7f1c-4431-8253-671ca047703d,5cae5f77-1c2b-4391-8c72-48f24c00b384,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
73aec8eb-6498-42ff-9f94-968d3660628f,5e50abc2-cc1e-44fc-9991-996493d48ad8,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
f7f87ff3-c26e-495b-8355-9b96950f4073,5e50abc2-cc1e-44fc-9991-996493d48ad8,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
9d615908-db03-419d-88f0-1607c3796f46,51edfb87-7c88-4653-80c7-766a58083ddc,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
6a43f31d-0c79-44be-9a71-26d4b13de57a,51edfb87-7c88-4653-80c7-766a58083ddc,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
98405146-7690-4a12-9f26-842a8af19b0c,fcb75d66-de3f-49fb-b540-99277fe5ffe0,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
7fdd47e5-d9d1-4c74-b422-89e1035e95b9,ab28a3e7-fb44-4907-9e85-82bcbfdb49ff,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
0a9a1886-8e20-46c6-9eb9-d5b474aeb7eb,ab28a3e7-fb44-4907-9e85-82bcbfdb49ff,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
204a457b-b949-48a2-ae01-dd25b22427e7,b3329403-8f6f-4562-b055-134f364b91d3,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
ea935a85-37e9-4197-af78-49da5a6e5c3a,b3329403-8f6f-4562-b055-134f364b91d3,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
29f93ab1-6c89-4027-af8f-c94009010267,d994183d-6402-49b4-8dd7-74ae825f3592,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
41a6c468-873b-4f10-a4b5-32cbbebb5cd6,d994183d-6402-49b4-8dd7-74ae825f3592,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
f10d58d2-4c26-4375-9978-6bb6748eb506,7c73cd08-def1-4d32-91e3-5da87369e462,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
dceba01f-4f4b-4c29-8afc-6de130e343ee,7c73cd08-def1-4d32-91e3-5da87369e462,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
482846a2-034f-4348-9b3c-65f12d2694cb,686309eb-54cd-41da-a8a1-a41262b88b98,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
e3637874-bc81-4b14-887c-406651629d50,9d7f5a88-570e-40f6-8143-b6992dbebf38,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
c85eecee-fe5b-49c4-aff6-7ea2b0ca8dc7,9d7f5a88-570e-40f6-8143-b6992dbebf38,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,5
05c04a09-5a2d-4968-98ed-2678e4e62bd0,c86dc340-4d9c-4347-9c5a-01461b2d5509,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
fe50e71e-d245-47f7-83fb-9d1459493702,c86dc340-4d9c-4347-9c5a-01461b2d5509,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
1cb36a25-cc1b-4430-ad3b-340c9657cefd,bbb819fc-5941-4991-9800-a0031d5942dc,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
812f0c33-4616-41c9-8a76-858e3a993187,bbb819fc-5941-4991-9800-a0031d5942dc,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
2c9c0b38-bbf2-482b-9c3b-815c8552dd01,d8e6fe08-e53d-4689-9165-c8753da5e22f,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
89a29ffb-d79e-49ef-b5d0-92680fe8af90,f1d829cc-ead2-4b25-8f64-9bd929e87e2b,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
e69cfa9d-82c3-424b-8f9c-0432d97497d4,2aa67e25-ea9d-4eb8-bf20-9f7f08c77d13,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
6b3983f0-b083-4f85-bea3-2a08e03b0e91,2aa67e25-ea9d-4eb8-bf20-9f7f08c77d13,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,5
c08ed38f-8404-4183-a416-88c7c9e43fbd,ed385373-79e8-4306-b3f7-0cdc9e6f5996,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
597dd450-1787-46ca-8b01-72fe2209962a,ed385373-79e8-4306-b3f7-0cdc9e6f5996,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
5a5286fe-e67b-4de3-a45f-b47fba1917a5,a35fbacc-d6ac-4d49-8391-ae02034cb16b,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
8a6964a3-3e7e-4538-a09d-13df389d2c39,a35fbacc-d6ac-4d49-8391-ae02034cb16b,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
38fb75d3-ab66-4bab-ab56-818610767bea,e9448edc-d97a-42f9-b3c5-f119aa763224,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
942673ca-5db8-4bf8-b827-0a30e1092b1e,e9448edc-d97a-42f9-b3c5-f119aa763224,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
fba780bc-39ee-46fe-813f-9eacf0e6c4fb,68dc7abe-ce97-4614-9df5-d195a76b1386,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
eafd55de-c36b-406e-8524-705bc066c851,68dc7abe-ce97-4614-9df5-d195a76b1386,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
4f123c64-2155-4bc4-9477-c7501dde8bb5,aa4ba2c4-13b1-49f7-bb17-8d911b59dc7b,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
de875d17-9401-4878-a096-05b98b52f283,aa4ba2c4-13b1-49f7-bb17-8d911b59dc7b,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,5
1cdb4c81-1137-43e5-ac00-f5a0568c18e7,8a86a0bb-10bd-470f-8f59-b649814ca460,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,5
a25d0bde-3145-4275-baa5-73a5b96d7526,64f40d33-fdd6-4393-a183-8ee1f2ec2003,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
ab3f88fd-c424-496d-be64-b834e0481715,64f40d33-fdd6-4393-a183-8ee1f2ec2003,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
8f88d5fd-3a2b-4a92-8353-63b459ec59b2,ca00e92a-8ce2-42f9-b719-1062f885ff08,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
5b4a2ca4-402d-4ca4-8867-ae49f4f1c48d,972d687a-fbc4-4c36-b7bf-05ee54247645,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
5bf07357-2fbb-41bb-b3ac-372c4ae3578a,972d687a-fbc4-4c36-b7bf-05ee54247645,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
1e056eb5-9852-4397-8c83-143313a4c48d,0aa1b081-6b84-43f2-904f-9cd91d83f278,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
0ebf0cd1-282e-47ae-99d8-6424df6004a9,e012a8aa-526a-493a-b312-8bd2df92e1ea,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
3ea0068d-4272-4276-ae3e-4543940b9b74,e012a8aa-526a-493a-b312-8bd2df92e1ea,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
72bdb4de-9753-49d5-8ea2-63aa00ab312e,f3554512-4ca2-4255-8b6f-8f8b862da19a,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
03046ba3-974d-450d-974e-65973e9e745b,de2e0dd1-2583-46b0-8a7a-340bfb8f75e1,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
852fec2d-979a-4a8f-8860-7823999de6d7,5b57cef7-1250-4bc4-91d6-c80006224889,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
e57add32-94c2-4904-b6a5-8032b39be4e8,5b57cef7-1250-4bc4-91d6-c80006224889,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
0bca12d5-51fb-4d8e-8764-a14541004e86,a8463073-175b-4264-991c-4286337717b9,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
2e3341eb-dddc-4383-b972-631aa7c250a6,eb5594a9-3051-4b83-8c60-675c1383fb6d,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
dadc9042-ba11-43f8-b14e-7590947658bb,eb5594a9-3051-4b83-8c60-675c1383fb6d,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
8b54a8e8-ae12-405b-8b2f-726d7f8559c9,3aa7a72f-0b97-497a-9e9b-b1b6435e56ea,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,5
423c1381-0247-4d8d-9bf2-e8b41a9a8ec4,03f3790d-bfb1-44df-a31d-3f750cb312ec,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
562fa914-e1bc-4e30-96e0-7adf4166a4d5,03f3790d-bfb1-44df-a31d-3f750cb312ec,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
78ff9141-4dd1-4cb8-8566-d90e6f0bfee7,8d512e54-4927-43f9-b694-98916f2bdf22,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
163f902b-5de3-484b-816a-a1d7125feed4,8d512e54-4927-43f9-b694-98916f2bdf22,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
af3a6d3d-addc-45f2-abe7-7e906e2e4f12,14b801a8-0160-4d29-bac9-80b4f6617fd8,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
deb21d91-33de-49c1-bc57-beb14e2256c6,14b801a8-0160-4d29-bac9-80b4f6617fd8,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,5
9ee6d0d2-f6ac-490f-80a7-f9ef796929e2,29c1052e-2941-4e2f-be80-ce0dc1b70e6f,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
41399857-b018-49b3-aaa3-883e4b5edeb6,c1b2f029-65c7-4b00-962b-24ba00566571,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
9bba96f1-429c-464d-9846-8c128fb90e53,c1b2f029-65c7-4b00-962b-24ba00566571,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
4e8c3e5b-c142-4894-8907-c2d7dccb22e3,29c59ae0-9e06-4ba3-b0ff-408565165a2f,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
7c02045e-bde0-4108-93a4-ebb328596dd3,69d40ab9-c5c3-4f6f-9b54-39bbf4c6fd6d,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
7544629a-f152-4384-b341-d35c68a779df,82c5dc99-d005-47fa-9d55-976183134613,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
667ed17c-e355-43e8-b46a-71cbf32366aa,68e5bef0-0261-4853-9867-87c71627639d,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
37246084-4095-4d0a-8797-f36771b04786,68e5bef0-0261-4853-9867-87c71627639d,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
cc73b962-d1b5-4644-83be-28a64bdd9e6a,a62f19d4-ef00-41d5-8838-b77c438b74df,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
5e07ccbb-853e-484a-a460-c7dc94f0f5e6,a62f19d4-ef00-41d5-8838-b77c438b74df,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
cd482db9-a017-4965-838a-eab7a3aa9ffa,42de6ab5-6efc-4e39-bde3-043769484f9b,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
dbab9871-2837-488a-afe3-22a1b5c4ba95,42de6ab5-6efc-4e39-bde3-043769484f9b,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
3f0efb59-5b96-4e14-8bc3-952d623164a6,fe301fa0-c4f1-422a-a942-9689d6896844,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
8aef8d04-382f-4153-b523-564638d82d24,2a39846f-8095-413f-acd5-71c8aba29a66,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
b9108498-4874-400f-9601-75d7af461ad7,2a39846f-8095-413f-acd5-71c8aba29a66,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
628c8e08-90e0-4ba2-8a76-37ed872721bc,2c260491-457f-4ee4-b33d-bd36eba1bad5,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
f0c0c93b-c008-4e3f-b2b2-8622f37a5dfc,46ee484c-cbe1-43bd-a76f-6733ceb967e1,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,3
8a1e3061-6e5b-46bc-aa46-9d6610c4ffb3,a89e6613-e2be-4778-9629-3719518ea1ef,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
351b6e22-616f-40fa-a681-51b121c0b0a5,a89e6613-e2be-4778-9629-3719518ea1ef,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
2b83b2cc-8518-4e21-9f3d-72e2bc2b7626,0af35f22-da75-4dc1-83b9-2bc525c0bb5f,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
cc1ad44e-d6b6-43ff-b94e-98800a41286b,0af35f22-da75-4dc1-83b9-2bc525c0bb5f,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,5
c47d72b1-5632-4207-8409-6482167ea150,3d63ba8b-8d28-484b-9327-4840101709d2,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
cd497028-ead3-4b16-90c1-813b25e05f58,3d63ba8b-8d28-484b-9327-4840101709d2,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
e9e84612-238a-4d40-bf9f-27adb08eeb63,9f5efff1-69a1-4bdd-ab1c-453087f2d350,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,1
76e6eeff-3c98-4d22-8a7a-ab069b2bc84a,94e938f3-2b0f-4d48-8714-94caaa567587,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
89c8a316-ce4b-4f27-babe-beabf6b2c35d,02a3dcca-c752-43be-92db-4158ef64d7f8,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
0d18e095-4b06-4710-92c3-370e0e3cdc8f,02a3dcca-c752-43be-92db-4158ef64d7f8,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
29e0e41a-2238-4e48-8de8-761f23ba2e20,0787a405-3294-4e54-aa75-d75e6c983c5d,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
e2ffa88a-c33f-408a-941e-61b7a41bf2bc,f2b47d44-584d-4f01-b324-65e971b55e3f,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Low
3ea6d910-2324-450e-b9e6-e0d8f83f8246,f2b47d44-584d-4f01-b324-65e971b55e3f,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
28d03f9e-3d7a-4d28-9537-c5b9b9aa6237,22db4234-c611-41fb-9556-2b386ad7fb96,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
7f1af83d-f213-4f04-8b52-bfd86db1ca88,22db4234-c611-41fb-9556-2b386ad7fb96,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,8
63932481-6eac-4cc3-9932-9453c85de874,f9ab8b55-6c08-4047-84f7-b8ff70be005f,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
de117f82-af0f-4e86-ba63-2b4df6dd2eef,95dcff44-cd5e-4da1-a77c-14d9f6c6d143,b2baf52f-b193-432f-8f5d-5a98b0df4f08,Medium
aeea8174-7aaa-400e-9143-ec7a4f65a79c,eae9b486-57f0-43f6-92ab-64ffd0c96dd9,b2baf52f-b193-432f-8f5d-5a98b0df4f08,High
66e4b0fc-271d-4eb2-a56a-9c5b36369577,eae9b486-57f0-43f6-92ab-64ffd0c96dd9,cf2d64a8-1d71-4b65-a5a2-bfe53d1efc38,2
